Name	Set	ImageFile	Side	Type	Subtype	Cost	Speed	Power	Health	Rarity	Number	Usage	Text	Script	Classification
Mara Jade Skywalker (N)	UNION	UNION031_Mara_Jade_Skywalker_N	L	Character	New Republic Jedi Master	7	60	7	6	R	31		As long as Luke Skywalker is in any arena, Mara gets "Upkeep: Draw a card." | Pay 2 Force -> Absorb 2 | INSERT: Luke Skywalker gets "Upkeep: Gain 1 Force."		NEW, LEG,STAND
Millennium Falcon (P2)	UNION	UNION032_Millennium_Falcon_P2	L	Space/Ground	Independent Smuggler Transport	6	50	4	5	R	32		Stack: Han Solo. | Switch: Shields 1/Armor Velocity 20 | When the battle phase starts, you may choose an ability on a Han Solo card stacked beneath the Millennium Falcon. If you do, the Falcon gets the chosen ability until end of turn.		STAND
Mind Games	UNION	UNION033_Mind_Games	L	Mission - Trap		1				R	33		When any number of misses are rolled for one of your unique units, if you have another unique unit in that arena, count up to 4 of them of them as hits instead. 		STAND
Myrkr Strike Team (D)	UNION	UNION034_Myrkr_Strike_Team_D	L	Ground	New Republic Jedi Knight Squad	8	70	6	6	R	34		Stack: Anakin Solo and Tahiri Veila. | Last Stand: Tap or untap up to 2 Ground units. | Area Damage X times 2, where X is the number of cards in Myrkr Strike Team's stack. | Barrage X times 2, where X is the number of cards in Myrkr Strike Team's stack. | Pay 2 Force -> Absorb 2		NEW,STAND
Olin and Lands (A)	UNION	UNION035_Olin_and_Lands_A	L	Ground/Character	Rebel Agent Jedi Padawan Squad	10	50	7	8	R	35		Stack: Ferus Olin and Roan Lands. | Inspiration | Each of your Jedi and Rebels gets Focus 2. | Pay 2 Force -> Persuade 2 | Pay 2 Force -> Protect 2		STAND
Padme Amidala (R)	UNION	UNION036_Padme_Amidala_R	L	Character	Republic Naboo Diplomat	5	20	4	4	R	36		Reduced Cost 4: If Anakin Skywalker is in any arena. | Inspiration | Pay 2 Force -> Persuade 2 | INSERT: Tap, Pay 2 Force -> Untap Anakin Skywalker. 		REP,STAND
Rainboh System	UNION	UNION037_Rainboh_System	N	Location	Space/Ground/Character - Rainboh Star System	2				R	37		When you complete this Location, you may draw a card. | Reveal your hand -> Gain 1 Force for each different color card border on the cards in your hand. Play only if you haven't gained Force from another Location this turn.		STAND
Rebel Heroes (B)	UNION	UNION038_Rebel_Heroes_B	L	Ground	Rebel Agent Spy Squad	5	30	5	5	R	38		Stack: Cinta Kaz and Vel Sartha. | Each of your Agents and Spies costs 1 less build counter to deploy and each gets Cunning. | During your build step, you may choose an ability on a card stacked beneath Rebel Heroes. If you do, Rebel Heroes gets the chosen ability until end of turn.		REB,STAND
Resistance Heroes (G)	UNION	UNION039_Resistance_Heroes_G	L	Ground	Resistance Officer Squad	5	30	5	5	R	39		Stack: Commander Larma D'Acy and Wrobie Tyce. | Whenever you deploy or move a Pilot, gain 1 Force. | During your build step, you may choose an ability on a card stacked beneath Resistance Heroes. If you do, Resistance Heroes gets the chosen ability until end of turn.		RES,STAND
Revan (H)	UNION	UNION040_Revan_H	L	Character	Old Republic Jedi Knight	6	40	5	5	R	40		Armor | Precision | Pay 2 Force -> Evade 2 | Pay 1 Force -> Intercept | INSERT: Bastila Shan gets +2 health.		TOR,STAND
Rey Skywalker (W)	UNION	UNION041_Rey_Skywalker_W	L	Character	Resistance Jedi Knight	7	50	5	5	R	41		Foresight: Gain 2 Force. | Forewarning: Gain 2 Force. | As long as Ben's Spirit is in any arena or stacked beneath Rey, Rey gets +2 power and +2 health. | Pay 2 Force -> Deflect 2		RES,STAND
Right By Your Side	UNION	UNION042_Right_By_Your_Side	N	Equipment	Space/Ground/Character - Trait	2				R	42		When you add a card with a different name to one of your unique units' stacks, attach this Trait to that unit. | Equipped unit gets "During your build step, choose an ability this unit doesn't have on a card stacked beneath this unit. This unit gets the chosen ability until end of turn."		STAND
Roan Lands (B)	UNION	UNION043_Roan_Lands_B	L	Character	Rebel Agent	4	50	3	4	R	43		Alternative Cost: Pay 2 Force, tap Ferus Olin. | Tap -> Draw 2 cards. | Last Stand: Stack Roan beneath one of your unique Characters. That unit can have 1 extra card in its stack, and Roan can't be on top of that stack. | INSERT: Focus 2		STAND
Romance	UNION	UNION044_Romance	N	Battle						R	44		Tap one of your unique units in the Character arena -> Remove up to 4 counters of any type from one of your other unique units in the same arena. If one of those units has Inspiration or game text that mentions the other by name, also gain 4 Force. 		STAND
San Tekka Family (A)	UNION	UNION045_San_Tekka_Family_A	L	Ground	High Republic Naboo Explorer Squad	4	40	4	4	R	45		Upkeep: Draw a card or search your deck for a Location card, reveal it, put it into your hand, and shuffle your deck. | Tap -> Gain 1 build point for each Location you have in any arena. Play only during your build step.		STAND
See You Again	UNION	UNION046_See_You_Again	N	Mission - Trap		1				R	46		When you retreat one of your unique units, that unit gets "Reserves: Pay 2 Force -> Move this unit into its arena untapped. You may pay 2 more Force to treat this move as a unit deployment. Play only if another unit is in that arena." until end of turn.		STAND
Shan Family (B)	UNION	UNION047_Shan_Family_B	L	Ground/Character	Old Republic Jedi Squad	10	50	8	7	R	47		Stack: Bastila Shan and Revan. | As long as Revan is in Shan Family's stack or any arena, Shan Family gets Armor. | Each of your Jedi gets "Pay 1 Force -> Protect 1." | Pay 2 Force -> Absorb 2		TOR,STAND
Shine	UNION	UNION048_Shine	L	Resource		2				R	48		Add 2 counters -> Gain 1 Force. Gain 1 more Force if a Location is in any arena. | Remove 2 counters -> Draw a card. Draw another card if a Location is in any arena. | Remove 4 counters -> Choose one of your Locations. Gain X build points, where X is the printed build cost of the chosen Location. Play only during your build step.		STAND
Sinjir Rath Velus (A)	UNION	UNION049_Sinjir_Rath_Velus_A	N	Character	Independent Agent - Spy	5	40	3	3	R	49		As long as Conder Kyl is in play, Sinjir gets Stealth. | Each of your Independent units +1 power, +1 health, and "Pay 1 Force -> Intercept." | Tap -> Untap Conder Kyl.		STAND
Skywalker Family (D)	UNION	UNION050_Skywalker_Family_D	L	Ground	Republic Naboo Diplomat Jedi Squad	6	40	4	6	R	50		Stack: Anakin Skywalker and Padme Amidala. | Accuracy 1 | Lucky 2 | As long as Skywalker Family's stack has two cards mentioned in its Stack ability, Anakin Skywalker and Padme Amidala get Accuracy 1 and Lucky 2. | Pay 2 Force -> Evade 2		REP,STAND
Skywalker Family (E)	UNION	UNION051_Skywalker_Family_E	L	Ground	New Republic Jedi Master Squad	7	60	5	5	R	51		Stack: Luke Skywalker, Mara Jade Skywalker, and Ben Skywalker. | Whenever you deploy a Jedi, choose one: Gain 1 Force. Or: Draw a card. If that Jedi has a different name from each of your other Jedi, or if Skywalker Family has 4 cards in its stack, choose both instead. | Pay 2 Force -> Deflect 2		NEW, LEG,STAND
Solo Family (E)	UNION	UNION052_Solo_Family_E	L	Ground	Rebel Diplomat Smuggler Squad	6	50	6	6	R	52		You may stack Solo Family beneath one of your unique units with "Solo" in its name. When you do, gain 1 build point. | Lucky 2 | INSERT: Cunning		REB,STAND
Star-Crossed Lovers	UNION	UNION053_Star_Crossed_Lovers	N	Ground	Mon Calamari Quarren Aquatic Squad	3	30	2	4	R	53		During your build step, you may remove this card from your hand from the game. If you do, reveal an Aquatic unit card in your build zone and put 2 build counters on it.		STAND
Tahiri Veila (C)	UNION	UNION054_Tahiri_Veila_C	N	Character	Independent Jedi	6	70	5	5	R	54		Treat Tahiri as a Yuuzhan Vong. | Resilience X, where X is the number of damage counters on Tahiri. | Avenge X, where X is the number of Anakin Solo unit cards in all arenas and discard piles. | Pay 2 Force -> Absorb 2		STAND
Theron Shan (B)	UNION	UNION055_Theron_Shan_B	L	Character	Old Republic Cyborg Agent - Spy	6	40	4	4	R	55		Stealth | As long as you have another unique unit in this arena, Theron gets Precision and Inspiration. | Tap -> One of your other unique units in the Ground or Character arena gets Precision and Inspiration until it is discarded.		STAND
Union	UNION	UNION056_Union	N	Event						R	56		Whenever a player deploys or puts a unit into any arena where that player has a unit with a different name, each player gains 1 Force. | When each player's first two build steps start, that player may tap two of their units with different names and printed build cost 2 or more in the same arena. If they do, that player draws cards and gains any amount of build points up to a combined total of 2.		STAND
Vel Sartha (A)	UNION	UNION057_Vel_Sartha_A	L	Character	Rebel Agent	4	40	3	4	R	57		Hidden Cost 3 | Cinta Kaz gets each of Vel's activated abilities. | Discard a card from your hand -> Persuade 1 | Pay 1 Force -> Retaliate 3. Play up to twice per attack if the attacking unit is Dark Side.		STAND
Wrobie Tyce (C)	UNION	UNION058_Wrobie_Tyce_C	L	Character	Resistance Officer	4	30	3	3	R	58		Reduced Cost 2: If Commander Larma D'Acy is in any arena. | Starfighter Pilot. The Starfighter gets: - Each of your piloted units gets Barrage 2. - Pay 2 Force -> Protect 2		RES,STAND
Wrobie's Starfighter (B)	UNION	UNION059_Wrobie_s_Starfighter_B	L	Space	Resistance Starfighter	3	50	3	3	R	59		Velocity 20 | Last Stand: If you have an Officer in any arena, return Wrobie's Starfighter and its Pilot (if any) to your hand. | Pay 0 Force -> Absorb 1. Play only if you have an Officer in any arena.		RES,STAND
Zeen Mrala (A)	UNION	UNION060_Zeen_Mrala_A	L	Character	Independent Mikkian Force Sensitive	4	40	4	4	R	60		Upkeep: Pay 1 Force or tap Zeen. | Lula Talisola gets "Upkeep: Gain 1 Force." | Tap -> Disrupt an attack from a unit attacking a unit in a different arena from itself. | Pay 2 Force -> Protect 2		STAND
Aphra's Team (C)	UNION	UNION061_Aphra_s_Team_C	N	Ground/Character	Crime Gang Smuggler Explorer Squad	6	60	5	5	U	61		Stack: Doctor Aphra and Sana Starros. | Switch: Accuracy 1/Armor | Upkeep: Put 1 counter of any type on Aphra's Team. | Remove 1 non-damage counter from Aphra's Team -> Deflect 1 | Pay 0 Force -> Intercept		REB,STAND
Ariole Yu (A)	UNION	UNION062_Ariole_Yu_A	N	Character	Independent Crime Gang Officer	5	60	5	4	U	62		Riposte 2 | Tap one of your other units -> Untap Ariole. | Discard a card from your hand -> Deflect 1 | INSERT: Just Lucky gets Riposte 2.		STAND
Ark Angel III (A)	UNION	UNION063_Ark_Angel_III_A	N	Space	Independent Smuggler Assassin Gunship	5	40	4	5	U	63		Tap, Discard up to 3 cards from your hand -> Draw cards equal to the number of cards you just discarded. Play only during your build step. | INSERT: Remove X, up to 3, non-damage counters from one of your units or cards -> Absorb X		STAND
Astromech Droid Factory	UNION	UNION064_Astromech_Droid_Factory	N	Location	Character - Astromech Droid Facility	2				U	64		When your build step starts, you may search your deck for a Droid unit card. If you do, reveal it, put it into your hand, and shuffle your deck. | Pay X build points -> Take 1 Astromech Droid Subordinate with printed power X and put it into its arena. Play only during your build step.		STAND
Ben Skywalker (B)	UNION	UNION065_Ben_Skywalker_B	L	Character	Galactic Alliance Jedi Knight	5	40	4	4	U	65		Deploy: Gain 2 Force. | If Vestara Khai is in any arena, draw a card, and she gets the Jedi Padawan subtype until discarded. | Tap -> Gain Ben's Deploy effect. | Pay 2 Force -> Absorb 1 and/or Persuade 1		STAND
Bounty Hunter Gang (I)	UNION	UNION066_Bounty_Hunter_Gang_I	N	Ground	Bounty Hunter Squad - Force Sensitive	5	50	5	4	U	66		Stack: Cade Skywalker and Deliah Blue. | Transport Pilot. The Transport gets: -Bounty: Choose an ability not already chosen on another card in Bounty Hunter Gang's stack. This unit gets the chosen ability as long as Bounty Hunter Gang is piloting it. -Damage Control 2		STAND
Cade Skywalker (B)	UNION	UNION067_Cade_Skywalker_B	N	Character	Force Sensitive Bounty Hunter - Pirate - Smuggler	7	50	6	6	U	67		Damage Control 1 | Pay 2 Force, put 2 corruption counters on Cade -> Remove up to 4 counters of any type from Deliah Blue. | Pay 2 Force -> Absorb 2		STAND
Cal Kestis (B)	UNION	UNION068_Cal_Kestis_B	L	Character	Partisan Rebel Jedi Knight Explorer	6	60	5	5	U	68		Accuracy 1 | As long as Merrin is in any arena, Cal gets Velocity 20 and Focus 2. | Pay 1 Force -> Absorb 1 | Pay 1 Force -> Persuade 1 | Pay 6 Force -> Meditate		STAND
Clan Fett (C)	UNION	UNION069_Clan_Fett_C	N	Ground	Mandalorian Bounty Hunter Warrior Squad	6	40	5	5	U	69		Armor | Each unique unit with 3 or more cards in its stack gets "Upkeep: Pay 1 build point, discard a card stacked beneath this unit, or tap this unit." | Each of your opponent's units gets Backfire 1. | Discard a card from your hand -> Redirect		STAND
Clone Lovers	UNION	UNION070_Clone_Lovers	N	Ground/Character	Feline Clone Warrior Squad	4	60	2	4	U	70		Last Stand: You may pay 4 Force to take 1 60/2/4 Clone Lovers Subordinate with "Double Strike" and "Pay 2 Force -> This unit gets Ferocity for this attack." and put it into this arena. | Double Strike | Pay 2 Force -> This unit gets Double Damage and Ferocity for this attack.	<s><l>Pay 4 Force to spawn Clone Lovers</l><f>/spawn Clone Lovers (Subordinate);/player stat1 -4;/s pays 4 Force and spawns a Clone Lovers subordinate when Clone Lovers is discarded.</f></s>	STAND
Colossus (B)	UNION	UNION071_Colossus_B	L	Space/Ground	Resistance Racer Entertainer Station	10	10	6	9	U	71		Switch: Shields 2/Armor | Each of your unit cards gets "Deploy: You may pay 1 Force to search your deck for another card mentioned by name in this unit's game text, reveal it, put it into your hand, and shuffle your deck." | Tap -> Protect 4		STAND
Days and Nights	UNION	UNION072_Days_and_Nights	N	Resource		3				U	72		When your build step starts, roll a die. Then add X counters to this Resource, where X is the number you rolled. | Remove 1 counter -> A unit gets "Pay 1 Force -> Protect 1" until end of turn. | Remove 2 counters -> Reroll up to 2 dice for a unit's attack or activated ability. | Remove 4 counters -> Up to 2 units in the same arena each get Focus 4 until end of turn.		STAND
Deliah Blue (A)	UNION	UNION073_Deliah_Blue_A	N	Character	Zeltron Mechanic - Bounty Hunter	5	50	3	5	U	73		INSERT: Upkeep: Remove 1 corruption counter from Cade Skywalker or 1 counter of any type from the Mynock. | Transport Pilot. The Transport gets: -Damage Control 1 -Shields 1		STAND
Doctor Aphra (C)	UNION	UNION074_Doctor_Aphra_C	N	Character	Independent Smuggler Assassin Historian	5	40	5	4	U	74		Upkeep: Put 1 counter of any type on Aphra. | Remove 1 non-damage counter from Aphra -> Evade 2 | Pay 0 Force -> Retaliate 2 | INSERT: Sana Starros gets "Pay 0 Force -> Retaliate 2."		REB,STAND
Droid Counterparts (D)	UNION	UNION075_Droid_Counterparts_D	L	Ground	Rebel Astromech Protocol Droid Squad	4	30	2	6	U	75		You may stack this card beneath any Cyborg or Droid in the Ground or Character arena, and there can only be one copy of this card in that stack. This card can't be on top of a unit's stack. | INSERT: Damage Control 1		REB,STAND
Fading In, Fading Out	UNION	UNION076_Fading_In_Fading_Out	N	Mission - Trap		2				U	76		When one of your unique units would be discarded from an arena, if you have another unique unit in that arena, remove or put damage counters on your unit that would have been discarded until it has 1 remaining health instead. You may retreat that unit.		STAND
Fel Family (A)	UNION	UNION077_Fel_Family_A	L	Ground	Fel Imperial Remnant Diplomat - Jedi Squad	6	50	5	5	U	77		Stack: Jagged Fel and Jaina Solo. | Damage Control 1 | Whenever you move a Pilot to a different arena, choose one: Gain 1 Force. Or: Draw a card. | Pay 1 Force -> Deflect 1		STAND
Fireball (B)	UNION	UNION078_Fireball_B	L	Space	Resistance Racer Entertainer Starfighter	4	60	3	3	U	78		Velocity 20 | Backfire 2 | When your build step starts, if Backfire from one of your units triggered last turn, gain 2 build points. | Pay 2 Force -> Evade 2		RES,STAND
Fleeting (A)	UNION	UNION079_Fleeting_A	N	Space	Independent Crime Gang Smuggler Transport	5	40	4	4	U	79		Lucky 1 | Stealth | Your opponent plays with their hand revealed. | Roll a die -> Double the Lucky total of one of your units until end of turn if you roll a 4 or more.		STAND
Ghost (I)	UNION	UNION080_Ghost_I	L	Space	Lothal Rebel Transport	6	70	5	5	U	80		Stack: Phantom II. | When the battle phase starts, if Phantom II is not in play or stacked beneath Ghost, you may pay 1 Force. If you do, take 1 70/2/2 Phantom II Subordinate with "INSERT: Barrage 2" and put it into the Space arena or stack it beneath Ghost. | Pay 2 Force -> Deflect 1 and Evade 1 | INSERT: Pay 2 Force -> Protect 2	<s><l>Pay 1 force to spawn Phantom II (C)</l><f>/spawn Phantom II (C);/player stat1 -1;/s pays 1 Force to spawn a Phantom II (C) subordinate when the battle phase starts using Ghost (I) and must put it into the Space arena or stack it beneath Ghost.</f></s>	REB,STAND
Ghost Crew (H)	UNION	UNION081_Ghost_Crew_H	L	Ground/Character	Twi’Lek Lothal Rebel Jedi Squad	5	50	5	5	U	81		Pay 2 Force -> Evade 2 | INSERT: Transport Pilot. The Transport gets: - Velocity 20 - Foresight: Gain 2 Force. - Stun 2 -Pay 2 Force -> Evade 2		REB,STAND
Handmaiden Companions	UNION	UNION082_Handmaiden_Companions	L	Ground/Character	Naboo Handmaiden Bodyguard Squad	5	40	4	6	U	82		Alternative Cost: Pay 3 Force, tap 2 Handmaidens. | Last Stand: Take 1 50/2/2 Handmaiden Companion Subordinate with "Pay 1 Force -> Intercept" and put it into this arena. | Pay 1 Force -> Intercept	<s><l>Spawn Handmaiden Companion</l><f>/spawn Handmaiden Companion;/s spawns a Handmaiden Companion subordinate when Handmaiden Companions is discarded.</f></s>	REP,STAND
Jacen Solo (G)	UNION	UNION083_Jacen_Solo_G	N	Character	Independent Jedi Knight	8	60	6	6	U	83		Upkeep: Put 1 counter of any type on Jacen. | Jacen gets Focus 1 for each mastery counter on him and Fury 1 for each corruption counter on him. | Pay X Force -> Evade X | INSERT: Tenel Ka gets Inspiration.		STAND
Jade Sabre (B)	UNION	UNION084_Jade_Sabre_B	L	Space	New Republic Jedi Transport	5	60	4	5	U	84		Velocity X, where X is 10 times the number of units with "Luke" or "Skywalker" in their names in play. | Shields 1 | INSERT: Pay 1 Force -> Evade 1		NEW,STAND
